video_url,kanal,nische_cluster,views,upload_datum,gruppe,laenge_s,szenen,hook,erster_frame,on_screen_text,loop,kamerabewegung,pov,musik,voice,story_struktur,trigger_primär,trigger_sekundär,produkte_sichtbar,produkte_kaufbar,ki_merkmale,purchase_intent,quelle,datenqualitaet
https://www.youtube.com/shorts/CN3KCSLeJBU,Feels Like HOME,KI-Kochen/Village-Food,298000,2026-07-15,bottom50,101,UNKNOWN,"[Hook-Typ: Alltags-/Beschreibungs-Einstieg; bekannte Figur/IP/Marke: nein] Radio-Stimme erst ab 0:10 (""This is All India Radio. Happy Rath Yatra...""), davor Stille",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Radio-O-Ton + Erzaehlung am Schluss,Reise zum Rath-Yatra-Fest; kein Kochen | CTA: ja (Einladung am Ende),Nostalgie,Aspiration,nein,nein,nicht visuell geprueft; Kanal LIKELY,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube.com publishDate"
https://www.youtube.com/shorts/ihJdqOd6Jlw,Feels Like HOME,KI-Kochen/Village-Food,409000,2026-07-16,bottom50,112,UNKNOWN,"[Hook-Typ: Kein Sprach-Hook (nur Musik/Visual); bekannte Figur/IP/Marke: nein] Kein Sprach-Hook; Titel ""Monkeys Attacked Our Papaya Tree! Village Family Cooking #ghibli""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine (kein Transkript),Konflikt-Ereignis (Affen) + Kochen | CTA: nein,Shock,Humor,nein,nein,nicht visuell geprueft; Kanal LIKELY,ENTERTAINMENT,YouTube-Proxy; kein Transkript (keine Sprache/gesperrt) + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"NUR TITEL+METADATEN (kein Watch, kein Transkript); visuelle Felder UNKNOWN; Trigger aus Titel/Beschreibung abgeleitet; Laenge youtube_video_details; Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube_video_details"
https://www.youtube.com/shorts/_dbWgv94rOU,Ai ka churcha,KI-Kochen/Village-Food,7081224,2026-08-02,top20,113,UNKNOWN,[Hook-Typ: Schock/Konflikt/Gefahr-Aussage; bekannte Figur/IP/Marke: nein] Hindi/Urdu-Dialog ab 0:00: Hausherrin verbietet dem Dienstmaedchen den Esstisch,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Dialog-/Charakterstimmen,Sozialer Konflikt -> Moralpredigt der Mutter -> Entschuldigung | CTA: nein,Moral/Wholesome,Shock,nein,nein,nicht visuell geprueft; Kanal VERIFIED (KI im Namen),ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/uhVCKmlro-Q,Ai ka churcha,KI-Kochen/Village-Food,5441777,2026-09-11,top20,120,UNKNOWN,"[Hook-Typ: Schock/Konflikt/Gefahr-Aussage; bekannte Figur/IP/Marke: nein] Hindi/Urdu-Dialog ab 0:00: Vater bekommt nur Toechter, Umfeld draengt zur Zweitehe",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Dialog-/Charakterstimmen,"Sozialer Druck -> Vater investiert in Toechter -> Toechter werden ""Stolz des Dorfes"" | CTA: nein",Moral/Wholesome,Status,nein,nein,nicht visuell geprueft; Kanal VERIFIED,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/LSIWi8tOWfk,Ai ka churcha,KI-Kochen/Village-Food,4500,2026-09-02,bottom50,32,UNKNOWN,"[Hook-Typ: Kein Sprach-Hook (nur Musik/Visual); bekannte Figur/IP/Marke: nein] Kein Sprach-Hook; Titel ""enjoying at mall.....""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine (kein Transkript),Vlog-artiger Clip ohne Konflikt | CTA: nein,Aspiration,UNKNOWN,UNKNOWN,UNKNOWN,nicht visuell geprueft; Kanal VERIFIED,ENTERTAINMENT,YouTube-Proxy; kein Transkript (keine Sprache/gesperrt) + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"NUR TITEL+METADATEN (kein Watch, kein Transkript); visuelle Felder UNKNOWN; Trigger aus Titel/Beschreibung abgeleitet; Laenge youtube_video_details; Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube_video_details"
https://www.youtube.com/shorts/3C6XaTc16jQ,Avena Earth,KI-Reise-Traumorte,19487598,2026-08-05,top20,15,UNKNOWN,"[Hook-Typ: Vergleich/Pick-one; bekannte Figur/IP/Marke: ja] Ortsnamen ab 0:00 (""Brazil ... Dubai, China"") + Musik; Titel ""Which place did you like the most 1 or 2 or 3?""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Musik,Label-Sprecher (Ortsnamen),"3 Traumorte nacheinander -> Auswahlfrage | CTA: ja (Titel-Frage ""1 or 2 or 3?"")",Choice/Pick-one,Aspiration,nein,nein,nicht visuell geprueft; Kanal LIKELY,ASPIRATION,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/Qg8NCaobrF0,Avena Earth,KI-Reise-Traumorte,1278494,2026-08-14,top20,14,UNKNOWN,"[Hook-Typ: Vergleich/Pick-one; bekannte Figur/IP/Marke: ja] Ortsnamen ab 0:00 (""China ... Japan, Dubai"") + Musik",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Musik,Label-Sprecher (Ortsnamen),3 Traumorte -> Auswahlfrage | CTA: ja (Titel-Frage),Choice/Pick-one,Aspiration,nein,nein,nicht visuell geprueft; Kanal LIKELY,ASPIRATION,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/YkMeA_0Xuj4,Avena Earth,KI-Reise-Traumorte,50000,2026-08-04,bottom50,14,UNKNOWN,"[Hook-Typ: Vergleich/Pick-one; bekannte Figur/IP/Marke: ja] Ortsnamen ab 0:00 (""China ... Japan, Dubai"") - gleiche Laenderfolge wie Top-Short Qg8NCaobrF0",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Musik,Label-Sprecher (Ortsnamen),3 Traumorte -> Auswahlfrage (strukturell identisch zu Top) | CTA: ja (Titel-Frage),Choice/Pick-one,Aspiration,nein,nein,nicht visuell geprueft; Kanal LIKELY,ASPIRATION,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube.com publishDate"
https://www.youtube.com/shorts/ADoA2qoyoMk,Valor Rise,KI-Reise-Traumorte,9703255,2026-09-17,top20,177,UNKNOWN,"[Hook-Typ: Wissensfrage/Kuriositaet; bekannte Figur/IP/Marke: ja] Erzaehler ab 0:00: ""Japan is living in 2050, and these three incredible innovations prove it.""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Erzaehler (TTS unbestaetigt),"Superlativ-These -> 3 Beispiele (essbare Kaffeebecher, Zuege, tragbare Klimaanlage) -> Follow-Koeder | CTA: ja (Folgen-/Kommentar-Aufforderung am Ende)",Wissen,Kaufwunsch,"Gadgets (tragbare Klimaanlage, essbare Becher) laut Audio","teilweise (Produktkategorien existieren, keine Links)",nicht visuell geprueft; Kanal UNVERIFIZIERT,PRODUCT DESIRE,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/rXm1ei95eRc,Valor Rise,KI-Reise-Traumorte,4908965,2026-09-08,top20,171,UNKNOWN,"[Hook-Typ: Wissensfrage/Kuriositaet; bekannte Figur/IP/Marke: nein] Erzaehler ab 0:00: ""This is one of the closest places on Earth to the sky... the Pamir Plateau""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Musik (Transkript-Marker),Erzaehler (TTS unbestaetigt),Superlativ-Ort -> Fakten -> Follow-Koeder | CTA: ja (Folgen-Aufforderung am Ende),Wissen,Aspiration,nein,nein,nicht visuell geprueft; Kanal UNVERIFIZIERT,ASPIRATION,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/0U9tUN8j5FM,Valor Rise,KI-Reise-Traumorte,18000,2026-09-15,bottom50,64,UNKNOWN,"[Hook-Typ: Wissensfrage/Kuriositaet; bekannte Figur/IP/Marke: nein] Erzaehler ab 0:00: ""Did you know there's a kindergarten in China that's nothing like the ordinary?""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Musik (Transkript-Marker),Erzaehler (TTS unbestaetigt),Kuriositaet -> Fakten -> Follow-Koeder; kein Traumort | CTA: ja (Folgen-Aufforderung am Ende),Wissen,Curiosity,nein,nein,nicht visuell geprueft; Kanal UNVERIFIZIERT,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube.com publishDate"
https://www.youtube.com/shorts/gKqOJ-2srtQ,Emori Films,KI-Horror/Mystery/True Crime,4560170,2026-09-01,top20,39,UNKNOWN,"[Hook-Typ: Raetsel/Paradox/Regelwelt-Praemisse; bekannte Figur/IP/Marke: nein] Erzaehler ab 0:00: ""Every person is born with a visible, glowing timer on their forearm counting down...""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Musik (Transkript-Marker),Erzaehler (TTS unbestaetigt),Regelwelt -> Figur mit Handicap (18 Jahre) -> Opfer-Twist (Bruder gibt Lebenszeit) | CTA: nein,Fantasy,Moral/Wholesome,nein,nein,nicht visuell geprueft; Kanal LIKELY,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/P6L1exkpy-s,Emori Films,KI-Horror/Mystery/True Crime,4048167,2026-08-29,top20,37,UNKNOWN,"[Hook-Typ: Raetsel/Paradox/Regelwelt-Praemisse; bekannte Figur/IP/Marke: nein] Erzaehler ab 0:00: ""In this world, everyone is born with a dark, semi-transparent silhouette...""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Erzaehler (TTS unbestaetigt),"Regelwelt -> Regelbruch -> Horror-Twist (""someone was already behind him"") | CTA: nein",Fantasy,Shock,nein,nein,nicht visuell geprueft; Kanal LIKELY,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/8FBbfzfMzq0,Emori Films,KI-Horror/Mystery/True Crime,53000,2026-09-22,bottom50,50,UNKNOWN,"[Hook-Typ: Alltags-/Beschreibungs-Einstieg; bekannte Figur/IP/Marke: nein] Ich-Erzaehler ab 0:00: ""A random guy with a broccoli haircut walked into the gym...""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN (visuell); Ich-Erzaehlung im Audio,Musik (Transkript-Marker),"Erzaehler (TTS unbestaetigt), 1. Person",Alltags-Comedy-Eskalation (kauft ganzes Gym) | CTA: nein,Humor,Status,nein,nein,nicht visuell geprueft; Kanal LIKELY,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube.com publishDate"
https://www.youtube.com/shorts/AgqOO_vwBuU,Emori Films,KI-Horror/Mystery/True Crime,137000,2026-09-15,bottom50,42,UNKNOWN,"[Hook-Typ: Raetsel/Paradox/Regelwelt-Praemisse; bekannte Figur/IP/Marke: nein] Erzaehler ab 0:00: ""In this town, every kid is taught the same rule. Press button 606...""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN (visuell); Ich-Erzaehlung im Audio,Musik (Transkript-Marker),"Erzaehler (TTS unbestaetigt), 1. Person",Lokale Regel/Stadtlegende -> Mutprobe -> Klon-Twist | CTA: nein,Fantasy,Shock,nein,nein,nicht visuell geprueft; Kanal LIKELY,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube.com publishDate"
https://www.youtube.com/shorts/DTMxayaamwk,Abhi Hub,KI-Autos/Luxus,3012336,2026-09-19,top20,9,UNKNOWN,"[Hook-Typ: Kein Sprach-Hook (nur Musik/Visual); bekannte Figur/IP/Marke: ja] Kein Sprach-Hook; Titel ""Who you trust the wheel hit different"" #bmwm5",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine (kein Transkript),Kurzer Auto-Meme-Clip (9 s) | CTA: nein,Status,Humor,BMW M5 (laut Hashtag),"nein (kein Link, Luxusgut)",nicht visuell geprueft; Kanal LIKELY,ASPIRATION,YouTube-Proxy; kein Transkript (keine Sprache/gesperrt) + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"NUR TITEL+METADATEN (kein Watch, kein Transkript); visuelle Felder UNKNOWN; Trigger aus Titel/Beschreibung abgeleitet; Laenge youtube_video_details; Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/QowAMwC4P4I,Abhi Hub,KI-Autos/Luxus,731000,2026-09-18,top20,7,UNKNOWN,"[Hook-Typ: Meme-Audio-Zeile; bekannte Figur/IP/Marke: ja] Meme-Zeile bei 0:02: ""Don't try me""; Titel ""Can't even tell the difference... right""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Musik,Meme-Audio,Vergleichs-Meme (7 s) | CTA: nein,Status,Humor,BMW (laut Hashtag),nein,nicht visuell geprueft; Kanal LIKELY,ASPIRATION,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge youtube_video_details; Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube_video_details"
https://www.youtube.com/shorts/z6_BMm_ZNXQ,Abhi Hub,KI-Autos/Luxus,14000,2026-09-24,bottom50,3,UNKNOWN,"[Hook-Typ: Meme-Audio-Zeile; bekannte Figur/IP/Marke: nein] Meme-Zeile ab 0:00: ""That's a fact."" + Musik; Titel ""Insane custom go cart does crazy indoor burnout""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Musik,Meme-Audio,Stunt-Clip ohne Marke | CTA: nein,Status,Humor,Go-Kart (Custom),nein,nicht visuell geprueft; Kanal LIKELY,ASPIRATION,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube.com publishDate"
https://www.youtube.com/shorts/xOn6zr-ee60,Azero Shorts,KI-Produkte/Gadgets,1738697,2026-09-21,top20,24,UNKNOWN,"[Hook-Typ: Schock/Konflikt/Gefahr-Aussage; bekannte Figur/IP/Marke: nein] Erzaehler ab 0:00: ""Whenever you visit the US and spot this in the ocean of Alaska, don't make the mistake of getting scared...""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Erzaehler (TTS unbestaetigt),"Warn-Hook -> Aufloesung (Bull Kelp) -> Like-Koeder | CTA: ja (""double tap the screen..."")",Curiosity,Wissen,nein,nein,nicht visuell geprueft; Kanal LIKELY,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/xWCDPj_y8_0,Azero Shorts,KI-Produkte/Gadgets,1571104,2026-09-23,top20,25,UNKNOWN,"[Hook-Typ: Wissensfrage/Kuriositaet; bekannte Figur/IP/Marke: ja] Erzaehler ab 0:00: ""Have you ever wondered why some MotoGP riders have this strange scar on their arm?""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Erzaehler (TTS unbestaetigt),"Wissensluecke -> Erklaerung (Fasziotomie) -> Like-Koeder | CTA: ja (""double tap the screen..."")",Curiosity,Wissen,nein,nein,nicht visuell geprueft; Kanal LIKELY,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/it8fuA1m-zE,Azero Shorts,KI-Produkte/Gadgets,1500,2026-09-20,bottom50,22,UNKNOWN,"[Hook-Typ: UNKNOWN; bekannte Figur/IP/Marke: nein] UNKNOWN (Transkript 403); Titel ""Why Are They Balancing on These Tiny Poles?""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"UNKNOWN (Titel: Wissensfrage); Beschreibung Anime-Hashtag-Spam, Bewertungen deaktiviert | CTA: UNKNOWN",Curiosity,Wissen,nein,nein,nicht geprueft; Kanal LIKELY,ENTERTAINMENT,YouTube-Proxy; kein Transkript (keine Sprache/gesperrt) + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"NUR TITEL+METADATEN (kein Watch, kein Transkript); visuelle Felder UNKNOWN; Trigger aus Titel/Beschreibung abgeleitet; Laenge youtube_video_details; Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube_video_details"
https://www.youtube.com/shorts/dyi4QTT_aMA,Mr.Dumblings,KI-Produkte/Gadgets,5736816,2026-09-09,top20,42,UNKNOWN,"[Hook-Typ: Raetsel/Paradox/Regelwelt-Praemisse; bekannte Figur/IP/Marke: ja] Erzaehler ab 0:00: ""This girl turned a NeeDoh into a phone case... without spending around $150""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Erzaehler (TTS unbestaetigt),"Markenprodukt + ungewoehnliche Umnutzung + Preisanker -> DIY-Prozess -> Reveal | CTA: ja (Midroll-Koeder ""if you're team ... like & subscribe"")",Transformation,Kaufwunsch,"NeeDoh (Marken-Squishy), Handyhuelle",ja (NeeDoh ist Handelsware; kein Link belegt),nicht visuell geprueft; Kanal LIKELY,PRODUCT DESIRE,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/gHk5igipzjk,Mr.Dumblings,KI-Produkte/Gadgets,4744110,2026-08-01,top20,43,UNKNOWN,"[Hook-Typ: Wissensfrage/Kuriositaet; bekannte Figur/IP/Marke: unklar] Erzaehler ab 0:00: ""This butter squishy sounds completely different..."" (viral 2025)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Erzaehler (TTS unbestaetigt),"Sound-Raetsel -> Fabrik-Blick -> Reveal (Silikongel + Crunch-Perlen) | CTA: ja (Midroll-Koeder ""team Michael Jackson vs Ronaldo"")",Curiosity,Kaufwunsch,Butter-Squishy,ja (Handelsware; kein Link belegt),nicht visuell geprueft; Kanal LIKELY,PRODUCT DESIRE,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/toplurNK-8c,Mr.Dumblings,KI-Produkte/Gadgets,10000,2026-09-06,bottom50,44,UNKNOWN,"[Hook-Typ: Wissensfrage/Kuriositaet; bekannte Figur/IP/Marke: unklar] Erzaehler ab 0:00: ""These butter squishies aren't all the same..."" (quasi identischer Text wie gHk5igipzjk)",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Erzaehler (TTS unbestaetigt),"Re-Upload-Variante desselben Skripts | CTA: ja (Midroll-Koeder ""Grandpa vs Satan"")",Curiosity,Kaufwunsch,Butter-Squishy,ja (Handelsware),nicht visuell geprueft; Kanal LIKELY,PRODUCT DESIRE,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube.com publishDate"
https://www.youtube.com/shorts/sT_N72mQ_ww,Adam Smart Home,KI-Interior/Architektur/Smart Home,1594207,2026-09-04,top20,59,UNKNOWN,"[Hook-Typ: Kein Sprach-Hook (nur Musik/Visual); bekannte Figur/IP/Marke: nein] Kein Sprach-Hook: Song ""Big boom, in the room, heart go kaboom""; Titel ""Smart home ideas #20""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Pop-Song (identisch in allen 3 Adam-Shorts),Song/Gesang,Kompilation Smart-Home-Ideen (laut Titel; Produkte nicht visuell geprueft) | CTA: nein,Kaufwunsch,Aspiration,UNKNOWN (Titel: Smart-Home-Ideen),UNKNOWN,nicht visuell geprueft; Kanal LIKELY,PRODUCT DESIRE,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
