nische,brand_haendler,url_programm,netzwerk,zielmarkt,provision,provision_datenqualitaet,cookie_dauer,cookie_datenqualitaet,aov_bekannt,social_media_erlaubt,instagram_erlaubt,deep_links,produktfeed_api,internationale_lieferung,besonderheiten,quelle_url,pruefdatum
Amazon (alle),Amazon UK – Furniture 5%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Home 5%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Kitchen & Dining 5%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Home Improvement 5%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Power & Hand Tools 5%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Jewellery 5%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Automotive 5%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Books / Kindle Books 5%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Beauty 4%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),4%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Luggage 4%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),4%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Personal Care Appliances 4%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),4%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Sports & Fitness 4%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),4%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Appliances 2.5%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),2.5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Fire TV Devices 2.5%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),2.5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Mobile Electronics 2.5%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),2.5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Grocery / Amazon Fresh / Pantry 1%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),1%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Video Games & Consoles 1%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),1%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),"Amazon UK – All Other Categories (z.B. Electronics, Computers, Toys, Baby, Pet, Garden, Lighting) 3%",https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),3%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"Beispiele abgeleitet | UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Gift Cards / Kindle Unlimited / Wine 0%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),0%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon Influencer Program / Storefront / Unique Creator Link (US),https://affiliate-program.amazon.com/influencers,Direct (Amazon Associates),US,Standardsätze wie Associates; zusätzlich 'Onsite Commission Income' für von Amazon genutzte Influencer-Inhalte (z.B. Videos) – Satz nicht öffentlich,VERIFIED (Existenz) / UNKNOWN (Onsite-Satz),Session beginnt mit Klick auf Influencer-Page; sonst wie Associates,VERIFIED,UNKNOWN,Ja (Programm für 'social media presence'),Ja (Registrierung erfordert Zugriff auf Social-Media-Daten),Ja,Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),länderspezifisch; eigene Store-ID je Marktplatz nötig,Seit 14.04.2026 erhalten ALLE registrierten Associates Storefront + Unique Creator Link (nicht nur Influencer); Onsite-Provision seit 14.04.2026 nur auf gleiche ASIN-Variante; Aufnahme an 'qualitative and quantitative thresholds' gebunden; Creator Ads Boost (nur auf Einladung): Amazon nutzt Inhalte in Anzeigen auf Meta,https://affiliate-program.amazon.com/help/operating/policies ; https://affiliate-program.amazon.com/help/operating/compare,2026-09-26
Amazon (alle),Amazon Influencer Programm (DE),https://partnernet.amazon.de/influencers,Direct (Amazon PartnerNet),DE,Standard-Vergütungskatalog DE + Onsite-Vergütungen (Satz nicht öffentlich),VERIFIED (Existenz) / UNKNOWN (Onsite-Satz),24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,Ja,Ja,Ja,Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),nur amazon.de,"Existiert in DE: 'Richtlinie für das Amazon Influencer Programm' Teil der DE-Programmrichtlinien, Startseite verweist auf Programm; Onsite-Vergütung nur mit spezieller Store-ID; Creator-Ads-Boost-Richtlinie ebenfalls in DE-Richtlinien",https://partnernet.amazon.de/help/operating/policies ; https://partnernet.amazon.de/,2026-09-26
Amazon (alle),Amazon Influencer Programme (UK),https://affiliate-program.amazon.co.uk/influencers,Direct (Amazon Associates UK),UK,UK Standard Commission + Onsite Commission (Satz nicht öffentlich),VERIFIED (Existenz) / UNKNOWN (Onsite-Satz),24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,Ja,Ja,Ja,Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),nur amazon.co.uk,"UK-Startseite: 'If you are an influencer with an established social media following, learn about the Amazon Influencer Programme'; Influencer Program Policy in UK-Policies enthalten",https://affiliate-program.amazon.co.uk/ ; https://affiliate-program.amazon.co.uk/help/operating/policies,2026-09-26
Amazon (alle),Amazon Creator Connections (Bonus-Provisionen von Marken),UNKNOWN (nur in Associates Central nach Login),Direct (Amazon),US (lt. Vorwissen; Status 2026 nicht verifiziert),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"Status 2026 NICHT verifizierbar (keine öffentliche Hilfeseite gefunden; Programmrichtlinien 04/2026 erwähnen Creator Connections nicht, nur Creator Ads Boost). Adweek 05/2026: Meilenstein-Boni für Publisher weitgehend gestrichen",https://affiliate-program.amazon.com/help/operating/policies ; https://www.adweek.com/media/amazon-associates-affiliate-rate-cuts-publishers/,2026-09-26
Amazon (alle),Amazon Creators API (Nachfolger PA-API 5),https://affiliate-program.amazon.com/creatorsapi/docs/en-us/introduction,Direct (Amazon),alle Associates-Marktplätze,n/a (Datenzugang),VERIFIED,n/a,n/a,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"Ja: SearchItems, GetItems, GetVariations, GetBrowseNodes; Voraussetzung mind. 10 qualifizierte Verkäufe in den letzten 30 Tagen",UNKNOWN,PA-API 5 ist 'deprecated' – Aufrufe liefern HTTP 403 AccessDeniedException; Produktbilder dürfen nicht gespeichert/gecacht werden (nur Link max. 24h); Kundenbewertungen/Sterne nur via API anzeigen,https://affiliate-program.amazon.com/creatorsapi/docs/en-us/paapiv5-deprecation,2026-09-26
